UserID,DateUTC,RevenueUSD,PaymentAttemptID,RenewalType
442773141218161155,2025-05-04 18:52:40.023 UTC,28.94,27327497,New
2283068712885717665,2025-04-20 13:53:07.47 UTC,28.86,27230666,New
2884203261595522241,2025-05-16 13:34:47.737 UTC,28.6,27409231,New
7538737427454561876,2025-04-20 14:17:39.06 UTC,28.88,27230802,New
1770656800977105212,2025-04-20 14:59:51.56 UTC,33.21,27230960,New
7349497074410133719,2025-04-20 14:50:57.84 UTC,32.49,27230934,New
6179318846025758820,2025-06-16 12:16:05.433 UTC,132.5,27629620,New
6561087131683639810,2025-05-30 02:30:06.88 UTC,28.92,27501559,New
958262252814564636,2025-06-15 14:42:57.21 UTC,29.44,27623198,New
24125659699176882,2025-07-30 21:00:25.757 UTC,29,27952614,Renewal
24125659699176882,2025-07-27 08:30:17.627 UTC,29.19,27927663,Renewal
24125659699176882,2025-05-24 22:00:06.187 UTC,29.12,27466022,Renewal
24125659699176882,2025-07-29 07:30:15.143 UTC,29.14,27941902,Renewal
24125659699176882,2025-04-24 22:26:40.36 UTC,28.84,27258893,New
24125659699176882,2025-07-24 22:00:10.897 UTC,29.38,27909958,Renewal
24125659699176882,2025-06-24 22:00:04.227 UTC,29.16,27690701,Renewal
24125659699176882,2025-08-01 23:00:17.323 UTC,28.83,27967220,Renewal
24125659699176882,2025-07-26 00:00:18.46 UTC,29.25,27917657,Renewal
224614275005916808,2025-06-23 23:21:41.24 UTC,29.02,27683823,New
1143240357543858545,2025-07-07 09:17:14.34 UTC,110.25,27783628,Renewal
6373734496785121988,2025-04-09 14:12:42.397 UTC,28.16,27161233,Renewal
4366018924571560167,2025-08-10 03:24:56.763 UTC,13.08,28027766,New
3802788402052790058,2025-08-18 07:10:26.53 UTC,25.33,28087074,New
265404349563803276,2025-08-20 17:38:36.487 UTC,17.29,28104607,New
7919009744337096488,2025-08-09 22:42:42.923 UTC,14.53,28025926,New
1216495715639142850,2025-08-10 06:46:48.397 UTC,22.52,28028467,New
1216495715639142850,2025-08-10 06:42:22.183 UTC,75.55,28028445,New
3662928336409964635,2025-08-09 17:07:30.223 UTC,52.32,28024202,New
6721931115462855693,2025-08-10 03:16:54.107 UTC,29.07,28027745,New
1773873136976615908,2025-08-10 01:55:31.497 UTC,32.7,28027206,New
5481754008592082016,2025-08-10 05:06:55.267 UTC,29.07,28028140,New
922823488036062176,2025-08-10 13:21:28.873 UTC,29.07,28030672,New
4534282390103207714,2025-08-10 03:57:06.74 UTC,17.44,28027871,New
372086786792203166,2025-08-09 22:02:41.047 UTC,29.07,28025760,New
1087712935666678685,2025-08-10 03:33:18.15 UTC,32.7,28027795,New
3403389763004392078,2025-08-09 18:25:17.433 UTC,32.7,28024569,New
7958860798582393346,2025-08-14 17:55:42.99 UTC,29.01,28060652,New
2341566121749759751,2025-08-10 02:33:40.133 UTC,52.32,28027545,New
1034500243648426994,2025-08-10 05:43:17.61 UTC,29.07,28028257,New
1328838211758528813,2025-06-05 16:05:24.013 UTC,32.94,27543644,New
4468648991210396622,2025-07-18 20:39:24.167 UTC,29.87,27866520,Renewal
4468648991210396622,2025-06-18 20:39:30.93 UTC,30.01,27645979,New
2547261809506906865,2025-08-24 10:21:29.75 UTC,27.94,28131354,Renewal
2547261809506906865,2025-07-22 14:38:31.86 UTC,27.9,27893994,New
3909304262063075688,2025-06-19 11:09:46.397 UTC,14.64,27650664,New
3909304262063075688,2025-06-19 11:10:42.147 UTC,10.97,27650670,Renewal
6297666954747570308,2025-06-18 23:40:25.303 UTC,29.28,27647039,New
2565346794325628561,2025-08-20 10:58:03.02 UTC,29.68,28102826,Renewal
2565346794325628561,2025-07-20 10:58:01.68 UTC,29.81,27878435,Renewal
2565346794325628561,2025-06-20 10:58:06.26 UTC,29.91,27657572,New
1974986849691124827,2025-06-27 08:58:12.007 UTC,18.83,27708949,Renewal
1974986849691124827,2025-05-27 08:58:18.51 UTC,18.77,27482840,Renewal
1974986849691124827,2025-04-27 08:58:10.64 UTC,17.95,27275620,Renewal
1974986849691124827,2025-08-01 08:58:55.53 UTC,18.53,27962988,Renewal
7574105535418960217,2025-05-10 21:14:22.483 UTC,11.46,27370336,New
2828163965033980699,2025-07-12 02:15:39.46 UTC,29.2,27817612,Renewal
2828163965033980699,2025-08-12 02:15:40.09 UTC,29.02,28042124,Renewal
2828163965033980699,2025-06-12 02:15:45.743 UTC,29.23,27598251,New
8171607225450154295,2025-03-31 17:31:36.413 UTC,27.86,27106899,New
2048155834196323327,2025-04-12 06:57:20.257 UTC,25.21,27178009,New
2441577290319894905,2025-04-05 16:06:16.553 UTC,24.59,27136248,New
8428040951124785077,2025-06-30 19:09:47.063 UTC,58.52,27734380,Renewal
4682008785399884426,2025-08-04 01:39:49.33 UTC,32.62,27983202,Renewal
4682008785399884426,2025-06-03 01:39:29.47 UTC,32.82,27526834,Renewal
4682008785399884426,2025-07-04 01:39:47.13 UTC,33.1,27758813,Renewal
4682008785399884426,2025-05-03 01:39:36.723 UTC,32.55,27315010,New
5468853455701433278,2025-04-24 01:00:15.53 UTC,66.54,27252921,Renewal
5468853455701433278,2025-04-18 08:30:17.04 UTC,66.17,27216443,Renewal
5468853455701433278,2025-04-21 21:00:21.273 UTC,66.62,27238943,Renewal
5468853455701433278,2025-04-17 00:00:22.263 UTC,66.07,27207775,Renewal
5468853455701433278,2025-05-19 01:00:12.457 UTC,65.88,27426725,Renewal
5468853455701433278,2025-04-20 07:30:17.717 UTC,66.38,27229129,Renewal
5468853455701433278,2025-04-15 13:00:01.703 UTC,66.31,27198402,Renewal
5468853455701433278,2025-05-03 01:00:09.067 UTC,66.55,27314845,Renewal
1087676298337576681,2025-08-25 15:33:56.523 UTC,28.93,28140649,New
5691558247572646026,2025-08-17 15:51:02.757 UTC,28.95,28082334,New
102801267381693166,2025-08-18 04:31:02.503 UTC,52.11,28086516,New
701936359274553783,2025-08-18 04:06:02.043 UTC,28.95,28086425,New
1029587430643541101,2025-08-18 04:50:10.09 UTC,33.29,28086583,New
1261026145004765743,2025-08-18 23:41:11.44 UTC,28.42,28092210,New
2999851431223652014,2025-08-17 21:58:33.9 UTC,28.95,28084221,New
8210420158809010868,2025-08-17 18:46:20.067 UTC,28.95,28083122,New
3105804746752463638,2025-08-21 09:30:26.46 UTC,57.66,28109603,New
4842400277133538765,2025-08-17 20:58:39.99 UTC,22.43,28083744,New
5577459367151567549,2025-08-17 18:12:47.95 UTC,28.95,28082984,New
7603739544639011596,2025-08-18 22:40:05.323 UTC,52.18,28091891,New
752695975519139762,2025-08-17 21:40:44.463 UTC,52.11,28084134,New
5956575610665028165,2025-08-18 16:18:07.873 UTC,57.98,28089809,New
4700490375028681658,2025-08-17 19:35:24.89 UTC,29.67,28083366,New
284989822490793744,2025-08-18 01:32:05.443 UTC,72.96,28085616,New
2445490429761289474,2025-08-17 16:27:07.137 UTC,104.95,28082495,New
3114509465539163739,2025-08-18 02:12:16.227 UTC,14.47,28085800,New
8124120462854776858,2025-08-18 04:27:49.45 UTC,21.71,28086505,New
5030740758646600748,2025-08-18 01:37:04.913 UTC,22.43,28085627,New
1922597508691655381,2025-08-18 02:04:07.777 UTC,28.95,28085775,New
296885347210083289,2025-08-14 22:27:31.927 UTC,22.48,28062114,New
1900311304186833660,2025-07-07 02:32:03.84 UTC,14.69,27781804,Renewal
1900311304186833660,2025-06-06 02:30:18.18 UTC,14.63,27546794,New
1900311304186833660,2025-07-06 02:00:11.033 UTC,14.69,27773777,Renewal
3390282330256186296,2025-08-11 15:31:01.493 UTC,22.49,28038489,New
7990930107488224684,2025-04-19 22:42:31.597 UTC,22.36,27226622,Renewal
7403591065651594024,2025-04-21 05:20:57.67 UTC,28.88,27234881,Renewal
9080069637267119845,2025-05-16 08:55:03.43 UTC,65.77,27408028,New
9080069637267119845,2025-08-16 08:00:14.983 UTC,66.69,28072761,Renewal
9080069637267119845,2025-08-18 00:00:37.947 UTC,66.58,28085089,Renewal
9080069637267119845,2025-08-19 08:30:35.893 UTC,66.68,28095040,Renewal
4998578113157947142,2025-04-23 21:23:31.3 UTC,33.27,27251717,Renewal
3767356887575836794,2025-04-21 02:19:26.233 UTC,57.77,27234163,Renewal
3767356887575836794,2025-08-13 05:18:29.223 UTC,57.96,28049987,Renewal
2802225214604711983,2025-06-07 23:48:07.25 UTC,52.56,27559335,Renewal
4856700402957044222,2025-04-23 05:25:33.183 UTC,25.27,27247376,New
4856700402957044222,2025-07-06 22:21:51.72 UTC,25.72,27780068,Renewal
4856700402957044222,2025-05-23 05:25:20.27 UTC,25.23,27454780,Renewal
8922472999296513301,2025-06-14 02:12:59.077 UTC,33.73,27612438,Renewal
666213972025736451,2025-05-15 04:30:03.243 UTC,22.23,27399864,Renewal
666213972025736451,2025-04-15 04:30:03.16 UTC,22.34,27196384,Renewal
666213972025736451,2025-06-15 04:30:03.847 UTC,22.81,27620306,Renewal
107383248364086046,2025-07-21 21:36:26.443 UTC,29.18,27888961,New
8849848759182243988,2025-06-14 18:51:55.697 UTC,22.08,27617082,New
7120436427914133101,2025-06-15 06:23:37.99 UTC,33.12,27620716,New
2162353546822367046,2025-06-19 08:27:29.38 UTC,45.99,27649985,New
9036051141679705165,2025-06-15 13:04:50.14 UTC,29.44,27622700,New
3323808956438766669,2025-06-14 15:57:39.93 UTC,17.66,27616248,New
649769875964399250,2025-06-15 01:35:45.67 UTC,52.99,27619486,New
2466501639956430618,2025-07-15 00:02:40.313 UTC,14.62,27838944,Renewal
2466501639956430618,2025-06-15 00:02:54.727 UTC,14.71,27619068,New
5195005760146052796,2025-06-14 16:42:12.857 UTC,29.44,27616474,New
3681797363879308206,2025-06-15 07:34:49.457 UTC,29.44,27621266,New
4330926421127342968,2025-06-16 17:06:57.563 UTC,25.79,27630919,New
4330926421127342968,2025-08-16 17:06:46.017 UTC,25.32,28075287,Renewal
4330926421127342968,2025-07-16 17:06:44.957 UTC,25.49,27850989,Renewal
8064139607192093995,2025-06-15 08:54:41.693 UTC,106.73,27621628,New
5199239919865213535,2025-06-15 02:59:39.61 UTC,29.44,27619966,New
3754827206770862532,2025-06-15 06:00:09.24 UTC,29.44,27620601,New
5990288315899186422,2025-06-14 17:52:32.057 UTC,52.99,27616822,New
173214753027805287,2025-06-15 04:12:19.28 UTC,22.81,27620251,New
173214753027805287,2025-06-15 15:19:03.793 UTC,33.12,27623412,Renewal
83080381966405642,2025-06-14 18:48:55.347 UTC,22.81,27617068,New
4101292381079271581,2025-06-21 21:04:06.787 UTC,58.27,27668429,New
3502031088561294808,2025-06-15 04:38:29.16 UTC,29.44,27620331,New
2985540381553543047,2025-06-14 23:57:04.123 UTC,14.71,27618691,New
5517521676294620463,2025-06-15 00:35:43.82 UTC,30.17,27619191,New
7916477533912871874,2025-06-16 23:51:05.467 UTC,33.16,27632807,Renewal
7916477533912871874,2025-06-16 23:10:38.413 UTC,22.84,27632656,New
4499451071107064470,2025-06-24 04:04:27.4 UTC,29.02,27685531,New
5820151282398175512,2025-07-12 12:59:40.68 UTC,21.9,27820565,Renewal
8075575158383949189,2025-04-05 22:35:39.077 UTC,56.22,27137917,Renewal
8075575158383949189,2025-07-05 22:35:39.293 UTC,58.8,27772489,Renewal
1181399353585460531,2025-04-02 16:17:30.53 UTC,55.86,27117283,New
6382409030694335308,2025-05-13 15:11:15.727 UTC,21.43,27388943,Renewal
4508801062590791078,2025-08-29 21:37:58.153 UTC,22.53,28173154,Renewal
7340407918501135751,2025-05-20 18:03:09.727 UTC,103.97,27437981,Renewal
6425724547924088334,2025-05-31 12:29:42.807 UTC,52.13,27510208,New
5936499814270673158,2025-06-04 14:06:49.007 UTC,58.36,27536738,New
1998849693352786267,2025-07-14 17:08:49.65 UTC,43.87,27836432,Renewal
6339780363480695885,2025-06-30 19:20:07.033 UTC,21.94,27734410,Renewal
6339780363480695885,2025-07-31 19:20:18.847 UTC,21.68,27958777,Renewal
6472092128211826262,2025-04-17 20:00:02.837 UTC,21.57,27212819,Renewal
4806265774413586537,2025-04-27 22:06:49.59 UTC,21.63,27279228,Renewal
4806265774413586537,2025-05-27 22:07:01.513 UTC,21.79,27486368,Renewal
3969117300485949383,2025-06-05 01:37:45.423 UTC,58.36,27540191,Renewal
1130821337854806677,2025-08-22 19:48:29.263 UTC,28.75,28119217,New
267278516762579122,2025-04-06 22:40:44.29 UTC,56.22,27144592,New
493381462236529263,2025-08-25 17:52:19.543 UTC,22.42,28141496,Renewal
269037904948979251,2025-06-08 16:08:50.56 UTC,25.55,27574063,New
7966314960882012562,2025-04-09 17:04:50.453 UTC,24.64,27161927,New
8048513073441935896,2025-04-13 06:25:58.86 UTC,28.83,27184280,New
8048513073441935896,2025-05-13 06:25:44.52 UTC,28.61,27386344,Renewal
3883419656109260585,2025-04-11 04:55:44.793 UTC,22,27171238,New
3883419656109260585,2025-06-13 03:22:18.373 UTC,22.73,27605699,Renewal
3883419656109260585,2025-05-11 23:08:39.52 UTC,22.23,27377528,Renewal
8094701637032686708,2025-04-09 03:19:54.42 UTC,31.74,27158790,New
5935964850465777942,2025-04-08 13:36:39.497 UTC,28.05,27154787,New
6944479974482236209,2025-04-11 15:18:55.217 UTC,28.81,27173829,New
8757721145917059920,2025-04-12 00:59:40.83 UTC,57.64,27176607,New
438625941795352878,2025-04-09 04:41:26.75 UTC,9.85,27159015,New
1285263824245546410,2025-08-07 23:30:06.093 UTC,29.1,28011680,Renewal
1285263824245546410,2025-04-07 23:30:14.31 UTC,28.05,27151058,New
1285263824245546410,2025-06-07 23:30:05.053 UTC,29.2,27559283,Renewal
1285263824245546410,2025-07-07 23:30:05.21 UTC,29.28,27787920,Renewal
1285263824245546410,2025-05-07 23:30:05.437 UTC,28.99,27349883,Renewal
6238163366994125644,2025-07-08 09:53:17.187 UTC,58.57,27791223,Renewal
848684506537535912,2025-08-03 18:54:24.71 UTC,52.2,27980847,Renewal
8432775226647564358,2025-08-02 11:38:23.173 UTC,25.22,27971109,Renewal
6057892964860371345,2025-06-02 18:07:10.13 UTC,17.49,27524400,Renewal
6057892964860371345,2025-05-02 19:01:31.593 UTC,13.02,27312659,Renewal
1885341182702941806,2025-04-13 15:30:20.133 UTC,28.85,27186549,Renewal
7780400325884069235,2025-08-08 07:07:10.34 UTC,36.38,28013913,Renewal
7780400325884069235,2025-07-08 08:05:59.38 UTC,36.61,27790783,Renewal
8595683368843084342,2025-06-28 12:44:46.897 UTC,22.99,27717113,New
2069734575432621820,2025-06-28 01:14:59.23 UTC,52.75,27713856,New
885662300419874274,2025-06-28 00:14:57.843 UTC,40.99,27713528,Renewal
885662300419874274,2025-06-28 00:11:36.287 UTC,35.13,27713513,New
8108256938309120795,2025-06-28 22:26:08.757 UTC,81.06,27720253,New
8051617194867946704,2025-06-23 15:19:22.38 UTC,66.75,27681339,New
6149847108689459431,2025-07-14 01:23:14.36 UTC,29.2,27831905,Renewal
6149847108689459431,2025-06-14 01:23:17.54 UTC,29.33,27612255,New
8269760299104054767,2025-06-19 11:17:04.457 UTC,51.24,27650693,New
3355701644643196178,2025-06-25 04:34:13.377 UTC,14.58,27693071,New
7209872248797219628,2025-06-14 08:18:24.32 UTC,17.6,27614238,New
7925023184260046205,2025-06-14 08:05:19.78 UTC,52.8,27614193,New
1537402656720485255,2025-08-15 19:43:47.07 UTC,105.13,28068326,Renewal
1162392127204917881,2025-06-22 21:02:16.653 UTC,14.56,27675939,New
1162392127204917881,2025-08-03 20:22:45.337 UTC,14.49,27981284,Renewal
6298063978429615975,2025-05-26 03:00:12.52 UTC,25.48,27474496,Renewal
6298063978429615975,2025-04-26 03:41:52.81 UTC,25.22,27267451,New
2593792766991423002,2025-05-10 05:52:46.603 UTC,66.12,27365923,New
2593792766991423002,2025-05-10 05:52:50.923 UTC,264.51,27365924,New
1470011017017220108,2025-04-24 14:58:24.043 UTC,21.63,27256704,New
7330347077948060544,2025-04-25 10:53:46.563 UTC,21.63,27262439,New
7330347077948060544,2025-04-25 10:55:18.56 UTC,28.84,27262442,Renewal
6362892546921058674,2025-04-24 21:39:05.193 UTC,28.84,27258693,New
1678916948494376659,2025-08-04 05:00:06.183 UTC,29,27984211,Renewal
1678916948494376659,2025-04-25 02:32:38.36 UTC,21.63,27260357,New
1678916948494376659,2025-06-03 08:48:25.903 UTC,29.18,27528629,Renewal
1678916948494376659,2025-07-04 05:00:08.28 UTC,29.43,27759721,Renewal
1678916948494376659,2025-06-04 05:40:42.23 UTC,29.11,27534577,Renewal
1706472288852019468,2025-04-26 12:49:25.89 UTC,22.34,27269653,New
2547320026387990851,2025-04-12 20:15:31.747 UTC,53.52,27181465,New
4090851835237752547,2025-08-09 16:38:07.49 UTC,29.07,28024046,Renewal
3137429347080637209,2025-07-01 20:08:07.37 UTC,110.23,27742444,New
1528657859587583227,2025-06-04 23:12:50.45 UTC,29.91,27539266,Renewal
8995808366832199254,2025-04-30 10:39:23.56 UTC,21.65,27296048,New
3894344398695780489,2025-08-11 00:15:54.3 UTC,24.63,28034222,New
842640072324211244,2025-04-07 22:20:58.97 UTC,27.8,27150801,Renewal
1500612779807227344,2025-06-07 19:17:34.777 UTC,32.85,27557874,New
2461302259182752507,2025-06-07 14:18:17.623 UTC,58.4,27556531,New
2495072482299936173,2025-06-08 04:14:40.723 UTC,29.2,27560862,Renewal
2495072482299936173,2025-06-08 04:03:10.4 UTC,51.1,27560810,New
7657397921590557347,2025-06-08 03:52:52.843 UTC,58.4,27560770,New
3672502110028676412,2025-06-08 00:29:12.747 UTC,29.2,27559712,New
3672502110028676412,2025-06-08 01:03:52.53 UTC,116.8,27559923,Renewal
7184099849916593374,2025-06-07 23:19:51.427 UTC,29.2,27559243,New
3421255772689666498,2025-06-29 07:38:10.157 UTC,21.9,27723499,Renewal
4431389796160883885,2025-06-06 02:37:22.727 UTC,52.7,27546922,Renewal
4897418231353994073,2025-08-07 17:49:16.693 UTC,61.05,28009919,Renewal
4897418231353994073,2025-04-06 04:24:37.88 UTC,21.78,27139676,Renewal
8592142345674254272,2025-06-03 16:23:26.103 UTC,52.4,27530491,New
796732637320372584,2025-06-15 22:05:32.62 UTC,52.99,27625520,New
2755414163589925853,2025-06-03 02:18:04.597 UTC,29.9,27527007,New
2519094586688710879,2025-05-31 05:26:11.033 UTC,17.37,27508454,Renewal
2519094586688710879,2025-07-31 13:37:22.65 UTC,17.4,27957348,Renewal
2519094586688710879,2025-04-22 14:23:56.94 UTC,17.33,27243340,Renewal
2519094586688710879,2025-08-07 13:37:25.313 UTC,17.44,28008612,Renewal
2519094586688710879,2025-05-08 14:24:39.497 UTC,17.27,27354155,Renewal
2519094586688710879,2025-06-14 05:26:05.21 UTC,17.6,27613306,Renewal
2519094586688710879,2025-07-08 17:32:16.44 UTC,17.57,27793301,Renewal
2519094586688710879,2025-04-04 14:23:16.803 UTC,16.91,27129230,Renewal
2519094586688710879,2025-04-30 14:24:25.667 UTC,17.34,27297108,Renewal
2519094586688710879,2025-06-07 05:26:03.043 UTC,17.53,27554063,Renewal
2519094586688710879,2025-05-24 05:26:01.54 UTC,17.36,27461416,Renewal
2519094586688710879,2025-07-15 17:32:16.707 UTC,17.53,27843982,Renewal
2519094586688710879,2025-04-11 14:23:19.24 UTC,17.29,27173595,Renewal
2519094586688710879,2025-07-01 17:32:14.457 UTC,17.63,27741681,Renewal
2519094586688710879,2025-08-14 13:37:24.507 UTC,17.44,28059445,Renewal
1128598869827495201,2025-08-24 01:13:08.95 UTC,25.3,28128447,New
8862327781561652290,2025-04-16 00:27:25.773 UTC,32.43,27201582,New
8862327781561652290,2025-05-16 00:27:06.987 UTC,32.17,27405724,Renewal
1190211628328028507,2025-07-26 23:18:22.43 UTC,22.62,27924678,Renewal
1190211628328028507,2025-05-13 14:49:39.853 UTC,22.15,27388828,Renewal
3360943148403002057,2025-04-19 18:28:38.98 UTC,28.86,27225383,New
677642131746170960,2025-04-10 01:00:07.613 UTC,64.78,27164105,Renewal
677642131746170960,2025-04-12 00:00:05.99 UTC,66.28,27176288,Renewal
2455136463001544314,2025-08-22 03:33:17.493 UTC,22.32,28114881,Renewal
2455136463001544314,2025-07-19 01:51:57.727 UTC,22.58,27868469,New
2920910499713502502,2025-07-19 03:18:13.547 UTC,91.08,27869054,New
6950956822446357302,2025-07-19 09:02:26.373 UTC,22.58,27870642,New
3443145002502799656,2025-08-21 15:08:42.99 UTC,12.96,28111106,New
3263377942999235884,2025-07-18 18:54:52.837 UTC,22.58,27866054,New
2593109868530581353,2025-08-19 03:39:16.767 UTC,32.61,28093673,Renewal
2593109868530581353,2025-07-19 03:39:24.93 UTC,32.78,27869134,New
8394389750243419485,2025-07-18 19:33:34.66 UTC,29.14,27866249,New
4295827685969035759,2025-07-26 04:42:04.987 UTC,19.65,27919149,New
8702861447781787558,2025-07-19 05:07:51.513 UTC,75.4,27869485,New
2443892733859159859,2025-07-18 20:14:10.813 UTC,32.78,27866420,New
2728490967889823037,2025-07-18 18:08:45.443 UTC,58.29,27865900,New
2227438687593402495,2025-08-15 11:14:46.78 UTC,52.23,28065876,New
6500717432001546209,2025-07-18 20:02:21.25 UTC,29.14,27866368,New
346836596747695530,2025-05-16 04:24:10.037 UTC,25.02,27406885,Renewal
346836596747695530,2025-04-06 05:38:22.41 UTC,24.59,27139901,Renewal
6090012284948257255,2025-06-05 22:51:38.66 UTC,22.69,27545431,New
7671840060262226241,2025-04-05 02:41:31.833 UTC,28.19,27132901,Renewal
6418028237398464322,2025-04-26 03:16:27.61 UTC,21.62,27267387,New
556203477710503576,2025-06-13 10:49:38.37 UTC,52.79,27607614,New
1469389245269852900,2025-08-20 12:11:17.16 UTC,28.96,28103152,Renewal
1469389245269852900,2025-07-20 12:11:17 UTC,29.08,27878759,Renewal
1469389245269852900,2025-06-20 12:11:51.36 UTC,29.18,27657907,New
4847914293741090285,2025-06-11 22:01:05.713 UTC,22.65,27596868,New
4619735152940566386,2025-06-12 23:04:58.11 UTC,14.66,27604111,New
5867271032987233825,2025-06-13 21:50:03.253 UTC,33.73,27610854,New
4908949823756227138,2025-07-15 05:45:51.227 UTC,29.24,27840583,New
8160653517343739840,2025-06-12 08:29:53.82 UTC,58.47,27600091,New
2575101321953109229,2025-07-12 03:00:31.163 UTC,29.2,27817923,Renewal
2575101321953109229,2025-06-12 03:00:37.14 UTC,29.23,27598640,New
1798678711581983545,2025-06-12 22:24:45.287 UTC,58.65,27603883,New
4759329552287885851,2025-06-14 01:33:23.663 UTC,29.33,27612293,New
1512615375722011508,2025-06-12 04:08:07.58 UTC,32.89,27598873,New
7311585403686640585,2025-06-11 18:41:10.43 UTC,22.65,27595737,New
5959115728938185508,2025-04-22 18:05:40.36 UTC,25.27,27244259,Renewal
5959115728938185508,2025-05-22 18:05:39.413 UTC,25.23,27451403,Renewal
7995048018068527435,2025-04-21 08:39:13.69 UTC,29.6,27235794,New
7995048018068527435,2025-07-19 13:58:07.327 UTC,29.87,27871783,Renewal
4918016719667711622,2025-05-14 03:27:33.123 UTC,42.87,27392657,Renewal
2385365634023070779,2025-08-08 03:05:44.793 UTC,22.55,28013005,Renewal
2385365634023070779,2025-06-08 03:05:49.123 UTC,22.63,27560615,Renewal
2385365634023070779,2025-07-08 03:05:44.84 UTC,22.69,27789361,Renewal
2385365634023070779,2025-05-07 21:02:30.373 UTC,22.47,27349295,New
218689973211284126,2025-05-14 02:17:18.657 UTC,57.16,27392281,Renewal
6444713162663891824,2025-04-09 06:00:56.763 UTC,31.74,27159224,Renewal
6444713162663891824,2025-08-09 06:00:57.01 UTC,32.75,28020922,Renewal
6444713162663891824,2025-06-09 06:00:56.9 UTC,32.86,27578117,Renewal
6444713162663891824,2025-05-09 06:00:56.053 UTC,32.39,27358880,Renewal
6444713162663891824,2025-07-09 06:00:56.12 UTC,32.94,27797280,Renewal
554978687249065981,2025-05-11 03:14:35.013 UTC,57.39,27372323,New
8050541588738449270,2025-05-11 12:56:35.903 UTC,51.65,27374659,New
2101332673439496381,2025-05-11 00:13:06.673 UTC,22.23,27371434,New
2977251122891174239,2025-05-11 04:45:53.94 UTC,28.69,27372629,New
2011166587515434788,2025-05-10 16:51:15.537 UTC,32.28,27368981,New
7242119923914412349,2025-05-11 02:01:00.21 UTC,32.28,27371909,New
4190047184299669812,2025-07-28 02:24:39.39 UTC,32.86,27933054,New
2312968417566715316,2025-06-10 21:22:01.3 UTC,33.59,27589736,Renewal
2312968417566715316,2025-07-10 21:22:00.35 UTC,33.6,27808714,Renewal
2312968417566715316,2025-05-10 21:22:03.907 UTC,33,27370365,New
2312968417566715316,2025-08-10 21:22:01.217 UTC,33.43,28033108,Renewal
7174308476287386423,2025-05-11 01:40:01.36 UTC,28.69,27371785,New
2356511852735084771,2025-05-10 23:07:50.48 UTC,32.28,27370870,New
1016311194862111573,2025-05-11 01:01:48.477 UTC,22.23,27371658,New
8170531247754500817,2025-05-12 02:00:38.08 UTC,32.27,27378623,New
9170401519993510558,2025-06-10 19:13:40.103 UTC,22.63,27589017,Renewal
9170401519993510558,2025-05-10 19:13:56.027 UTC,22.23,27369600,New
497830657548414647,2025-05-13 10:21:25.343 UTC,22.17,27387621,New
4902232038855953765,2025-06-04 19:17:30.17 UTC,107.04,27538090,New
4987304713763249615,2025-06-19 04:06:05.067 UTC,29.28,27648661,New
4489401576009669222,2025-06-19 20:55:00.617 UTC,21.88,27653276,New
4102109324216744678,2025-06-19 10:44:53.17 UTC,32.94,27650564,New
3983623034168894453,2025-06-18 22:56:45.94 UTC,52.71,27646805,New
6381310756281195799,2025-06-19 12:03:51.24 UTC,21.96,27650902,New
1133502796518555616,2025-06-19 02:04:43.61 UTC,22.69,27648007,New
6298804254747668911,2025-06-19 17:31:15.77 UTC,33.55,27652419,New
9204657108485313290,2025-06-18 15:46:21.36 UTC,22.69,27644661,New
5568989327052827989,2025-06-19 10:51:52.277 UTC,29.28,27650588,New
1331749529934460374,2025-06-24 01:02:59.503 UTC,32.65,27684672,New
5941581966756900036,2025-06-19 12:46:21.487 UTC,27.16,27651115,New
3802087707652149652,2025-05-31 15:18:10.64 UTC,21.81,27510841,Renewal
3802087707652149652,2025-05-31 15:01:35.89 UTC,52.35,27510774,Renewal
5990032862596674157,2025-08-08 21:58:16.2 UTC,52.4,28018477,Renewal
5990032862596674157,2025-05-26 01:07:49.683 UTC,33.49,27473874,Renewal
5990032862596674157,2025-04-20 18:51:27.187 UTC,22.38,27231853,Renewal
5990032862596674157,2025-07-01 17:20:06.04 UTC,33.8,27741636,Renewal
1017950281487238494,2025-06-18 20:58:50.603 UTC,30.01,27646046,New
7861943305646456065,2025-04-24 07:28:54.383 UTC,38.44,27254583,Renewal
7861943305646456065,2025-04-21 17:00:14.223 UTC,38.66,27237861,Renewal
7861943305646456065,2025-04-23 02:30:54.233 UTC,38.53,27246812,Renewal
7861943305646456065,2025-04-29 00:00:33.967 UTC,38.34,27286781,Renewal
7861943305646456065,2025-04-26 21:00:38.883 UTC,38.32,27272069,Renewal
7861943305646456065,2025-04-25 07:30:31.96 UTC,38.4,27261557,Renewal
7861943305646456065,2025-05-23 21:00:18.903 UTC,39.16,27459023,Renewal
7861943305646456065,2025-05-07 21:00:34.583 UTC,39.02,27349214,Renewal
7350164691382113336,2025-07-30 00:55:13.76 UTC,22.51,27946997,Renewal
7350164691382113336,2025-05-30 00:55:14.153 UTC,22.41,27501078,Renewal
7350164691382113336,2025-06-30 00:55:14.53 UTC,22.59,27728790,Renewal
7350164691382113336,2025-08-30 00:55:13.83 UTC,22.53,28174371,Renewal
7350164691382113336,2025-04-30 00:55:56.687 UTC,22.37,27293488,New
3211314781540496805,2025-08-12 19:05:26.823 UTC,57.96,28046754,Renewal
4888460084474444457,2025-06-25 18:14:37.55 UTC,29.12,27696839,Renewal
